"x","y","z"
0.255694776773453,0.103746586479247,0.169999637407968
1.40802847314626,1.36899724416435,3.87130009378475
0.299263916909695,-1.18697661999613,1.53814854830604
-0.0662740999832749,-1.49975234176964,2.12401696154206
0.0124179068952799,1.30841523595154,1.82966497199913
0.355482904240489,1.53046720381826,2.46742876589979
-1.65680283494294,1.09266839455813,4.00566455435361
-1.52861553896219,0.12880808673799,2.21419095865518
1.90179561916739,-0.281518689356744,3.7367189834046
-0.94756302703172,-0.285860390402377,0.878981223661901
-1.99613675381988,0.590067464858294,4.23526525944348
-0.97145538777113,-1.61627676617354,3.44050616701139
1.46419918723404,-1.50765741616488,4.26380523553003
-1.32611458655447,-0.334180223755538,1.87210410738238
-0.475605790503323,-0.180809963494539,0.323117262240466
-1.20356858149171,0.728638879023492,2.05421338531628
-1.13648679386824,-0.286899953149259,1.46122037476744
-0.941116825677454,1.34308485221118,2.61769900465796
1.09370864927769,0.687441544607282,1.92956924566487
-0.431653515435755,0.757847932167351,0.671483616726355
0.545244304463267,-1.98450699821115,4.11372039945757
-1.32210451178253,-1.20217081718147,3.14929726709923
0.767792752943933,-0.394909278489649,0.752012319757729
-0.334221061319113,-1.77406813949347,3.28328758951828
0.11915691755712,0.990763735957444,1.02409704613116
1.62287567090243,-1.07472577225417,3.79953990578894
1.70798979047686,-1.87274705246091,6.24488632407586
0.763597001321614,-1.38898107782006,2.55900584437179
-1.15640997793525,-1.42356282658875,3.62579495689604
-0.80874340608716,-1.1705324575305,2.13190260683871
0.0538341552019119,1.93211178667843,3.68132386081019
1.55493163503706,-1.14848294015974,3.66949327153735
-0.600204239599407,1.36375891603529,2.06036409130826
1.30783624760807,0.678265171125531,2.27480110306363
-0.497135917656124,1.03451579995453,1.44889842257268
-0.754746062681079,0.631746916100383,0.988955942842076
-0.0561866844072938,-1.69166937097907,2.81464718044765
1.1721632340923,-0.169044099748135,1.35523414252062
0.143489621579647,-0.518289043568075,0.0831835652481437
-1.80196744389832,0.99105685018003,4.12341898317007
0.703293982893229,-0.951735571958125,1.38241179021466
0.31580972392112,-0.799466884694993,0.628056410541302
1.93138657044619,1.20460584573448,5.16568456629844
-1.43754943553358,-1.0797319766134,3.34078965600521
-1.96580969635397,-1.09589674416929,5.191331945102
-1.9221498677507,1.39625415019691,5.6974088446576
-1.22218750696629,-0.739715566858649,2.26087014258393
1.30070572718978,-0.645601198077202,2.15121503311299
0.973846428096294,1.9967859601602,5.04700997568189
1.37446806393564,-0.719553508795798,2.32100492438104
-1.9421341298148,-1.87252249382436,7.18913428794762
0.864976556040347,1.9053466245532,4.42140660688115
-0.622615858912468,0.46208234038204,0.52179048987651
-1.83042966853827,-0.60076838824898,3.70230339006835
1.85327529069036,0.595992061309516,3.73098488668598
0.333727955818176,1.15355008654296,1.46697196947366
-0.332699412479997,0.863968726247549,1.01931104919225
0.633120202459395,-1.84862509835511,3.76479987104653
0.850401093252003,-1.89273900352418,4.47597902898662
-0.561185298487544,1.91884910129011,4.06938372444124
-0.0494267651811242,-0.264435800723732,-0.1850494065947
-1.22092489805073,1.73369132261723,4.68757284570722
-0.987928908318281,1.80387018062174,4.36507179391693
-1.45030714850873,-0.217197925783694,2.02507525750367
1.2852642768994,-0.807720197364688,2.35883862716182
-1.21026609838009,0.292522212490439,1.55137137147997
-1.10868548229337,-1.8514016950503,4.6280106181145
0.502791262231767,-0.340295374393463,0.52032388813194
-0.418122767470777,0.141263958998024,0.123929007715334
-0.119417508132756,0.128390249796212,-0.0189626985334213
-1.51357391942292,0.864189249463379,3.09317646854435
0.724894915707409,1.20041833538562,1.84955083413703
0.978031240403652,-1.42579711228609,3.17121770787593
-0.647650520317256,1.49559395294636,2.59850957872015
1.60406292043626,-1.77507119905204,5.61002231101275
1.91807095054537,0.786691249348223,4.47475598815808
0.852268287912011,0.0294892117381096,0.812717516350029
1.31200607400388,-1.38138484023511,3.39647077942485
0.955271672457457,0.259660979732871,0.901985240789864
0.659034857526422,-1.49137990549207,2.60091122042472
-0.181506957858801,1.11507982108742,1.26493115422205
-1.99939557816833,-1.78462549299002,7.13075088314789
0.682923274114728,0.620965404435992,0.858479669842045
-1.16213983576745,0.852404766716063,2.10175055644915
-0.860383491031826,-0.559309802949429,1.11215388786546
-1.79732763767242,0.12902922090143,3.18973490311317
-0.837249198928475,1.41233424004167,2.5173640242064
0.465612404048443,-1.979228570126,4.05204680305158
0.845163388177752,0.311618329025805,1.0127774163605
1.72293195314705,-0.0474184099584818,2.78978626340007
0.128015097230673,1.39985321648419,1.97280866603164
-0.488878496922553,1.07299371808767,1.30739931800619
-0.432878578081727,-1.34378287941217,2.03127223267639
1.25626441370696,1.72065671347082,4.60262279311128
0.479744072072208,-0.0675944900140166,0.367326520350053
-0.158581176772714,0.462160722352564,0.0302447554147756
-0.814578277990222,0.642340891994536,1.11084159857861
-1.7619234053418,0.0962679646909237,3.09409695267848
-1.10600761882961,1.26706951018423,2.75840842464667
-1.82788089103997,-0.673981636762619,3.74831173083693
-0.785933608189225,-1.11996242776513,1.80297798285878
-1.0863468432799,1.3590900907293,2.98286900333408
1.39310212247074,-1.61277433764189,4.60832795773279
-1.54882193356752,-0.758922229520977,2.63998525666007
0.307183483615518,-0.477692575193942,0.251483934584733
-0.992165165022016,0.449811557307839,1.26418318212941
-0.38234496768564,1.69161655940115,2.90803070893318
-1.83892770390958,-1.35585245396942,5.07442641586184
0.667515268549323,0.861648407764733,1.16555824959355
1.35319798719138,-1.11769623402506,3.10979773136639
-1.65393714793026,-0.820599373430014,3.35366654364574
-0.439412645064294,-0.0572261288762093,0.23483884693633
-0.0907001458108425,0.864874385297298,0.836238767994522
-0.566138933412731,0.732948645018041,0.851868206550119
-0.614190286025405,0.525855766609311,0.473289831620036
1.29991825949401,1.26444959547371,3.22144801908568
-0.685271114110947,-1.03780230600387,1.59280837233843
-1.42278345208615,-0.613962665200233,2.54430240532873
0.378288544714451,-0.548865578137338,0.530273183642919
-1.93125717528164,0.602830730378628,4.1416634150705
-0.0563526349142194,0.430097166448832,0.225616245825789
0.758139463141561,0.526389902457595,0.917908165114093
1.70589650142938,-1.70467865187675,5.70080761591801
-0.137643826194108,1.1297543188557,1.31249195112523
-1.14240542706102,0.849478426389396,1.88143334732077
1.2360990550369,-0.19708092417568,1.40205336253689
-1.42873380985111,-0.953191769309342,2.95153552265852
-1.54587865527719,-0.845090692862868,3.09118288720867
0.23361955396831,-0.0696372855454683,-0.0993973042048381
0.0671557318419218,1.44152110349387,2.14814722097113
1.41315378714353,-1.32857419271022,3.77873796315213
0.300757409073412,0.0786204747855663,0.191457963989519
0.0751622784882784,-1.87469787616283,3.4549347331754
0.195828758180141,0.0761886360123754,0.0614282948624602
-1.78017172310501,1.45868556667119,5.41315367023028
1.90731032192707,1.20961946807802,5.25911017692605
-0.520433115772903,0.79453703109175,1.05445188875446
0.0498946541920304,-1.37260712124407,1.91984997266328
-0.494846780784428,-0.155133654363453,0.215104574364971
-1.28303518518806,0.916139621287584,2.5572366575593
-1.44388861302286,-0.201115370728076,1.91880370164234
-1.5850626770407,-1.70384201593697,5.39514237064169
1.62813200429082,1.73262246046215,5.64552384919176
1.90705721825361,-0.265837348997593,3.83793578894512
-0.0683074714615941,1.14267563074827,1.38156804012163
1.4251087224111,0.359944488853216,2.18826912395798
0.551796612329781,-1.18211495503783,1.69356800683567
0.137385343201458,0.549361430108547,0.223003571177194
-1.91218795906752,-1.86532040406018,7.0538829930301
1.66820761840791,1.97278239298612,6.61029203048965
0.0174923734739423,0.431229274719954,0.199155401191398
0.935881615616381,-0.734624089673162,1.46654866850006
-0.362971750088036,1.63275354262441,2.80922051480488
1.34478206187487,1.93732013553381,5.57212749384696
1.42198253795505,-0.945697719231248,3.12030638588519
-0.382973205298185,-1.12005923595279,1.35889341309088
1.88686056714505,0.0534657863900065,3.52447193900375
0.593229213729501,-1.56612315960228,2.93811170558013
0.241567415185273,-0.882952818647027,0.767808275909682
-0.29097337089479,-1.82328456267715,3.41013666503808
1.18699706625193,-1.43412843812257,3.42440664397205
-1.42828611284494,-1.41733028460294,3.94086418019448
1.28986310306937,1.81714154500514,4.87618871158137
1.254011137411,-1.05783526226878,2.64250418633181
1.74805221240968,-1.87098800949752,6.52379087534254
-1.85040937643498,1.50594910327345,5.87065574700656
-1.12767105083913,0.590930004604161,1.87660499291568
0.806285090744495,-1.36022265907377,2.65046291867308
0.303712686523795,-0.514984169974923,0.36863422726801
0.919186630286276,1.89381850790232,4.46182688072763
0.612954380922019,0.698402022011578,0.832201253151876
0.0884156534448266,-1.08416637498885,1.19919863737102
-0.00372589938342571,0.945118815638125,0.876811050207683
0.913203603588045,1.40790435578674,2.76330197583629
1.55955168511719,-1.02048806939274,3.44937803408208
-0.0493526346981525,1.24528952781111,1.42852879558321
-1.19684771168977,1.25960702635348,2.91241568145387
-0.158513055182993,1.29926363471895,1.7686047490084
1.00649578031152,-0.433073366060853,1.13019155564564
0.587720667012036,-1.57977030705661,2.77681942930516
0.651192897930741,0.952791179530323,1.31894010427678
0.961466569453478,1.89559726696461,4.48397672849008
-0.0653813127428293,-1.61173353623599,2.6834490164389
-0.890075232833624,0.644256578758359,1.3092552493997
1.99656060058624,1.33009891584516,5.82479197681194
-0.760767379775643,1.83261811733246,3.91615452937145
1.16530044749379,-0.826569356955588,1.90626882184393
0.840202562510967,-0.638229222036898,1.09726872161766
0.0460408432409167,-1.76425947062671,2.93146281079564
-0.133407602086663,-1.81285644136369,3.23663489655033
-1.85706854891032,-0.644670804031193,4.05242299743426
0.426517765969038,-1.55244254227728,2.66009673600555
-1.10289114248008,0.238849299959838,1.25077340660721
1.47920086886734,-1.37892206571996,4.14222410757955
0.867477909661829,-1.16460069548339,2.2278276951426
-1.57309677824378,-0.641360120847821,2.84737694697001
0.806148917414248,1.74193859286606,3.78925079002427
0.709320987574756,0.652180216275156,0.887135818138583
1.16533683147281,1.50140246748924,3.71820630183662
1.48539396561682,-0.691972991451621,2.5118410614166
-1.70050579309464,-1.18026756867766,4.28611438587881
-0.457235595211387,-0.613043828867376,0.711599456778027
-1.02405727375299,-1.98635301366448,5.03168278306595
-0.328507591038942,-0.465291515924037,0.183817782464229
-1.27868237532675,-1.98552448954433,5.69998777395925
1.73058614693582,-1.49916193261743,5.22582526863625
1.66096608433872,1.32431723270565,4.3399252205131
-0.626529392786324,1.26655566971749,2.11828266646947
-1.3866904983297,1.91997890174389,5.79407053465542
-0.671323214657605,-1.35215263999999,2.03904065588849
-0.885029998607934,-0.875130824744701,1.57761150912881
1.51262345165014,-1.26979681383818,3.83038126717315
1.13192153442651,-1.9068153584376,4.94646973302637
-1.72085304744542,-1.88468547724187,6.43833186852356
-1.32095907814801,-0.480492348782718,1.98542926989442
-1.81064318772405,-1.46103040967137,5.35350828500654
-1.9392225490883,-1.16658957768232,5.32504834396467
-0.0987043138593435,0.163238442502916,-0.00174207869400535
-1.04023731127381,-1.10798383131623,2.23427252197668
-0.414766074158251,0.18832887429744,0.376914981814329
0.769019874744117,1.09350248333067,1.86194891185946
-0.151074435561895,1.37709140777588,2.01371808964374
1.89845350012183,-1.39187844004482,5.5231340472982
-0.5115005671978,-1.36366593651474,2.0930284340319
1.88771130796522,-1.25184854213148,5.02449463961081
0.644115780480206,-1.52816675882787,2.75258766995923
1.0041861673817,0.208037316799164,1.07249873650202
0.0584831787273288,-0.216931779868901,-0.165734578340934
-0.82493453565985,1.41043310426176,2.55991028527361
-1.29080929234624,-0.125652943737805,1.69330919928133
0.593701797537506,1.6235915850848,3.10841196973363
1.69222348649055,1.30965352803469,4.52956214699687
-0.192924528382719,-0.649498801678419,0.31093942853399
0.61670926772058,0.0639643603935838,0.44187098128154
-1.23817966505885,1.03863446507603,2.56186831047824
-0.939039239659905,-1.30809527076781,2.52690797060702
1.31492139305919,-1.3592211054638,3.58618258045964
-1.6448443075642,1.62936372030526,5.38897710864313
-0.15706383343786,-1.33523986209184,1.69010513573608
1.03772168420255,-1.84042730461806,4.42208234308286
0.94633177947253,-0.374394949525595,0.992080831186378
0.937069302424788,-1.87338558398187,4.203653795425
-1.23702473286539,1.34547611139715,3.25552134318534
0.934619595296681,1.68625768087804,3.64546545103465
1.28210296947509,-0.517773277126253,1.99925963411992
1.96836838498712,1.31285831518471,5.64514524550305
0.280604532919824,-1.4104589316994,2.06916863946629
1.90808793343604,-1.41084852255881,5.56076440859566
-1.15495005622506,-1.90927292406559,4.90478931915883
1.77085922751576,-1.44414404314011,5.34913072166049
0.586770327761769,0.927370063960552,0.870081215979402
0.562795496545732,-0.145769123919308,0.181871890258718
-0.890069185756147,-0.0247277384623885,0.83635224360587
1.87466839235276,-1.52778021711856,5.9391905697058
-1.00074630323797,1.01163793355227,1.9510859397047
-1.40594406891614,-1.12819688394666,3.24197859437335
1.96472224872559,0.373072841204703,4.05295510528919
-0.241266675293446,1.09883877635002,1.3313342758355
-0.867780519649386,0.224640289321542,0.901680399606194
-1.9149164436385,-1.86272546462715,6.97451848323331
-0.404353464022279,1.41842233203351,2.35826920587396
0.0271947048604488,-0.379689631052315,0.317220528568476
0.0754222692921758,1.84902896732092,3.43145788483818
-0.137934218160808,-0.702196285128593,0.503880905248272
0.207601936534047,-0.766940279863775,0.650546356049869
1.54015141259879,1.44678197894245,4.5457672727307
1.21784273907542,1.46424208767712,3.74281003998514
0.128606615588069,1.42108177952468,2.07060071412477
-0.18275554291904,0.56070851162076,0.37650885077438
1.38289862219244,0.829040413722396,2.42252860641752
1.65539196692407,-1.76877083349973,5.86115797261577
-1.77439764421433,-1.69950158055872,5.99597735755835
0.186193594709039,0.785932146944106,0.569365124490249
-1.68460750300437,0.208241092972457,2.74812132446145
-0.929426738992333,1.47501048818231,3.14028719872848
-0.957316746003926,-1.16418381687254,2.26965177164468
-0.761176669970155,-0.908933417871594,1.38232507865928
0.364567070268095,-0.501491671428084,0.611268394422764
-1.79308200348169,1.28247713111341,5.02122412088114
0.82133330963552,-1.20083098206669,1.95114261664948
-1.73807261046022,1.08698971476406,4.2984724754287
0.776468583382666,1.44401669688523,2.61867938549662
0.570156136527658,1.04140552598983,1.29283801086793
0.662222876213491,1.18165491428226,1.88994322013497
-1.45242375973612,1.69068574346602,5.2051658567877
-1.31086269952357,-0.646524720825255,2.2918382560321
-1.71511074900627,0.220445346087217,3.07206272442141
1.10534795280546,-0.785721809603274,1.61574358143299
1.75921941176057,1.21105020772666,4.56852339994781
1.26368435751647,1.38452799245715,3.37823832900863
-1.51939554698765,1.62325948290527,4.83948165357842
0.100184419192374,0.537529092282057,0.140052146419455
-1.27931201085448,1.10202861018479,2.82422048392642
-0.821247903630137,1.43132102955133,2.84449749350108
1.52536698896438,0.308451460674405,2.31097066258235
-0.0962146110832691,1.90686254389584,3.54454364934525
0.705762065015733,-1.20491260103881,1.91401172130979
-0.592576265335083,0.568101250566542,0.521990230382067
-1.87255092244595,-0.812377385795116,4.18030091030327
-0.241039510816336,1.41357349231839,1.96231675439938
0.508694587275386,-1.28564176149666,2.15581657808576
-1.42517486121505,0.282365705817938,2.20294129828508
1.00140035897493,-0.897614872083068,1.83190517269685
0.423655857332051,-1.0219827927649,1.29527267501109
-0.700170056894422,-1.8525373172015,3.94634927475745
0.63522529695183,0.0204382352530956,0.335776838480364
-1.7371132383123,-1.15897216554731,4.35087416363418
0.519638116471469,0.215895809233189,0.173561290698026
-0.067895969375968,0.567525931634009,0.387809752219139
-1.44262063317001,0.63727215025574,2.54194452665353
